epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1033.19,0.47643,0.65139,0.32568,0.88898,0.89742,0.89575,0.93323,0.69765,0.90525,0.90347,0.94187,0.57786,0.92368,1.20065,0.51553,1.1098,0.00031109,0.00031109,0.00031109
59,1050.75,0.47436,0.64524,0.32444,0.8912,0.90305,0.8991,0.93347,0.69412,0.91077,0.90639,0.94089,0.58117,0.93771,1.19631,0.53849,1.13406,0.000304021,0.000304021,0.000304021
60,1068.47,0.46753,0.62768,0.32184,0.89026,0.88535,0.92857,0.94426,0.71024,0.92275,0.89575,0.95015,0.59103,0.90991,1.18471,0.51103,1.09807,0.000296953,0.000296953,0.000296953
61,1086.1,0.47523,0.6515,0.32193,0.89271,0.90073,0.8933,0.93459,0.7064,0.91233,0.90405,0.94883,0.59108,0.90451,1.15506,0.52311,1.08811,0.000289884,0.000289884,0.000289884
62,1103.81,0.46668,0.62866,0.3154,0.88349,0.94605,0.88023,0.94237,0.70757,0.92527,0.9083,0.95169,0.58316,0.92711,1.17361,0.51413,1.10446,0.000282815,0.000282815,0.000282815
63,1121.4,0.46081,0.63669,0.31554,0.8911,0.92871,0.88996,0.93826,0.7046,0.93657,0.89768,0.94889,0.5906,0.9292,1.18114,0.52221,1.10539,0.000275747,0.000275747,0.000275747
64,1139.1,0.46047,0.63194,0.31084,0.89049,0.91052,0.90154,0.94146,0.70108,0.9226,0.90734,0.95264,0.58992,0.93016,1.16125,0.5151,1.10282,0.000268678,0.000268678,0.000268678
65,1156.77,0.45661,0.61934,0.31094,0.88709,0.91877,0.8952,0.94403,0.71009,0.92466,0.90033,0.95656,0.59199,0.90578,1.17895,0.50801,1.09147,0.00026161,0.00026161,0.00026161
66,1174.56,0.45639,0.61953,0.31396,0.8842,0.88557,0.90927,0.94106,0.70886,0.88933,0.91313,0.9458,0.59138,0.91528,1.17263,0.52238,1.08906,0.000254541,0.000254541,0.000254541
67,1192.37,0.45511,0.62858,0.30627,0.88801,0.91963,0.88363,0.94008,0.70932,0.9256,0.88858,0.94893,0.59587,0.91444,1.18928,0.51403,1.09257,0.000247472,0.000247472,0.000247472
