epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,1844.25,0.76688,1.09976,0.44208,0.97841,0.96186,0.87838,0.95352,0.7389,0.95685,0.88417,0.95563,0.62083,0.8746,1.07688,0.48196,1.06177,0.000176786,0.000176786,0.000176786
78,1871.2,0.76559,1.11572,0.43832,0.96604,0.92436,0.92014,0.95203,0.7441,0.93407,0.92987,0.96487,0.62571,0.85521,1.06125,0.45104,1.05634,0.000169718,0.000169718,0.000169718
79,1888.48,0.77198,1.10731,0.44425,0.97025,0.94217,0.91699,0.95197,0.7422,0.94707,0.92278,0.95796,0.62028,0.85928,1.0591,0.45586,1.05118,0.000162649,0.000162649,0.000162649
80,1909.78,0.76644,1.10607,0.44023,0.97416,0.94194,0.90831,0.94817,0.73732,0.95166,0.91313,0.95301,0.62576,0.85054,1.06977,0.45571,1.06367,0.000155581,0.000155581,0.000155581
81,1936.63,0.75899,1.10026,0.43311,0.97238,0.93726,0.9112,0.94829,0.73116,0.94719,0.92085,0.95423,0.61753,0.85615,1.09056,0.48501,1.05104,0.000148512,0.000148512,0.000148512
82,1957.63,0.74378,1.07721,0.4271,0.96714,0.93083,0.9305,0.95449,0.74684,0.93888,0.93822,0.9634,0.62861,0.84748,1.06979,0.46426,1.04177,0.000141443,0.000141443,0.000141443
83,1983.95,0.7545,1.07885,0.4295,0.96431,0.9291,0.92278,0.95089,0.74451,0.93608,0.92085,0.95894,0.62545,0.85209,1.09706,0.46128,1.05097,0.000134375,0.000134375,0.000134375
84,2004.52,0.7507,1.08677,0.43421,0.96163,0.94239,0.91892,0.95548,0.75802,0.94481,0.92857,0.96201,0.63882,0.8415,1.06974,0.45684,1.04887,0.000127306,0.000127306,0.000127306
85,2031.41,0.74834,1.07899,0.42635,0.96298,0.96346,0.89189,0.95604,0.75252,0.96899,0.89768,0.96756,0.63338,0.84798,1.06369,0.4509,1.05584,0.000120238,0.000120238,0.000120238
86,2049.04,0.73151,1.07122,0.41426,0.95728,0.93911,0.92857,0.95927,0.75024,0.94507,0.93436,0.96789,0.62938,0.86045,1.08047,0.46094,1.05947,0.000113169,0.000113169,0.000113169
87,2069.66,0.7521,1.08998,0.4295,0.97124,0.93746,0.91699,0.95339,0.74848,0.94546,0.92471,0.96108,0.63099,0.8501,1.06702,0.46668,1.06934,0.0001061,0.0001061,0.0001061
88,2096.76,0.73219,1.0752,0.40996,0.95925,0.92573,0.93844,0.95177,0.75198,0.93335,0.94616,0.9634,0.63495,0.84991,1.07092,0.45848,1.0558,9.90318e-05,9.90318e-05,9.90318e-05
89,2117.79,0.71828,1.04309,0.39994,0.95776,0.9265,0.92857,0.95267,0.7568,0.93035,0.93243,0.95819,0.63597,0.83976,1.07615,0.46331,1.05168,9.19632e-05,9.19632e-05,9.19632e-05
90,2144.61,0.72585,1.06122,0.40857,0.96141,0.9286,0.92899,0.95377,0.74165,0.93246,0.93285,0.96051,0.63253,0.85535,1.06684,0.44644,1.06082,8.48946e-05,8.48946e-05,8.48946e-05
91,2165.31,0.63365,0.88935,0.34663,0.94691,0.94826,0.91989,0.95409,0.74675,0.95622,0.92762,0.95935,0.62604,0.85903,1.05593,0.4646,1.05503,7.7826e-05,7.7826e-05,7.7826e-05
92,2188.49,0.6316,0.88067,0.337,0.94425,0.92672,0.92778,0.95412,0.748,0.95559,0.9112,0.95792,0.62734,0.85955,1.06687,0.44747,1.06376,7.07574e-05,7.07574e-05,7.07574e-05
93,2214.62,0.61793,0.87109,0.32731,0.94424,0.92534,0.93314,0.95458,0.7441,0.93446,0.93589,0.95935,0.62415,0.86736,1.08187,0.45616,1.06998,6.36888e-05,6.36888e-05,6.36888e-05
94,2235.59,0.62681,0.88406,0.33039,0.94918,0.93557,0.92857,0.95901,0.74871,0.96898,0.90443,0.96216,0.6351,0.86642,1.08616,0.4471,1.06606,5.66202e-05,5.66202e-05,5.66202e-05
95,2261.12,0.60967,0.8591,0.32172,0.94485,0.94281,0.92295,0.95867,0.75346,0.95935,0.91123,0.9624,0.63421,0.85397,1.07889,0.44145,1.06119,4.95516e-05,4.95516e-05,4.95516e-05
96,2282.38,0.59072,0.86176,0.31004,0.92977,0.94637,0.91506,0.95791,0.75623,0.96153,0.91666,0.96441,0.63546,0.84444,1.08306,0.43571,1.06378,4.2483e-05,4.2483e-05,4.2483e-05
97,2309.76,0.58485,0.85908,0.31147,0.92498,0.95656,0.90927,0.95289,0.75559,0.95327,0.91699,0.96239,0.63516,0.84987,1.08243,0.4416,1.06734,3.54144e-05,3.54144e-05,3.54144e-05
98,2328.14,0.59154,0.8452,0.31269,0.92652,0.92717,0.93243,0.95271,0.7552,0.93485,0.94015,0.96316,0.63625,0.85277,1.08149,0.44469,1.06493,2.83458e-05,2.83458e-05,2.83458e-05
99,2348.78,0.59871,0.85083,0.31199,0.93461,0.96139,0.89768,0.95287,0.7538,0.96797,0.90347,0.9628,0.63403,0.85395,1.08722,0.44646,1.06634,2.12772e-05,2.12772e-05,2.12772e-05
100,2374.9,0.59513,0.86762,0.30908,0.92828,0.9418,0.92085,0.95521,0.75933,0.94806,0.92664,0.96279,0.63681,0.84609,1.08038,0.44367,1.06319,1.42086e-05,1.42086e-05,1.42086e-05
